,EPOCH,P_LOSS,V_LOSS
0,0,3.801054400007319,0.5723773328488995
1,1,2.70380907965033,0.1972081438071457
2,2,1.9836529283957471,0.1183427501800871
3,3,1.5805248577009208,0.08537627656486409
4,4,1.3199288095921686,0.06289200675250325
5,5,1.138925706614137,0.04970734439281758
6,6,1.0180453101861966,0.04390324405428596
7,7,0.9104931368082471,0.0359756125233967
8,8,0.830169718996886,0.03200463909467798
9,9,0.7706852457294725,0.02588584347776796
