,EPOCH,P_LOSS,V_LOSS
0,0,2.1826361699629144,0.862999958293583
1,1,1.064789104073577,0.4173513932607298
2,2,0.8436596950895187,0.19640860493282836
3,3,0.7300814452346513,0.1242048269044278
4,4,0.6574378468108999,0.0910278292084138
5,5,0.6059980831954754,0.07059433201720644
6,6,0.5623838275465309,0.05814312817242152
7,7,0.5357217413036304,0.04831629644994447
8,8,0.5085804078208258,0.04110802488834462
9,9,0.4846650527136238,0.03739688412144048
